CMDLINE /usr/local/opt/python/bin/python3.7 mandelbrot2.py
MEM 187.910156 1551483205.0923
MEM 187.910156 1551483205.1926
MEM 187.910156 1551483205.2928
MEM 187.910156 1551483205.3944
MEM 187.910156 1551483205.4994
MEM 187.910156 1551483205.6047
MEM 187.917969 1551483205.7057
MEM 187.917969 1551483205.8059
MEM 187.917969 1551483205.9063
MEM 187.917969 1551483206.0084
MEM 187.957031 1551483206.1135
MEM 187.960938 1551483206.2142
MEM 188.000000 1551483206.3194
MEM 188.000000 1551483206.4242
MEM 188.000000 1551483206.5293
MEM 188.000000 1551483206.6345
MEM 188.000000 1551483206.7397
MEM 188.000000 1551483206.8403
MEM 188.000000 1551483206.9410
MEM 188.000000 1551483207.0415
MEM 188.007812 1551483207.1420
MEM 188.007812 1551483207.2431
MEM 188.007812 1551483207.3435
MEM 188.046875 1551483207.4438
MEM 188.089844 1551483207.5447
MEM 188.089844 1551483207.6458
MEM 188.089844 1551483207.7511
MEM 188.089844 1551483207.8541
MEM 188.097656 1551483207.9548
MEM 188.097656 1551483208.0591
MEM 188.097656 1551483208.1641
MEM 188.097656 1551483208.2644
MEM 188.097656 1551483208.3696
MEM 188.097656 1551483208.4721
MEM 188.105469 1551483208.5774
MEM 188.148438 1551483208.6821
MEM 188.148438 1551483208.7825
MEM 188.187500 1551483208.8828
MEM 188.187500 1551483208.9880
MEM 188.195312 1551483209.0904
MEM 188.195312 1551483209.1908
MEM 188.195312 1551483209.2920
MEM 188.199219 1551483209.3925
MEM 188.203125 1551483209.4928
MEM 188.207031 1551483209.5980
MEM 188.214844 1551483209.6984
MEM 188.222656 1551483209.7987
MEM 188.222656 1551483209.8990
MEM 188.222656 1551483209.9993
MEM 188.273438 1551483210.1000
MEM 188.312500 1551483210.2003
MEM 188.324219 1551483210.3006
MEM 188.328125 1551483210.4059
MEM 188.335938 1551483210.5064
MEM 188.339844 1551483210.6103
MEM 188.343750 1551483210.7106
MEM 188.343750 1551483210.8109
MEM 188.343750 1551483210.9127
MEM 188.347656 1551483211.0135
MEM 188.351562 1551483211.1143
MEM 188.351562 1551483211.2145
MEM 188.375000 1551483211.3183
MEM 188.417969 1551483211.4224
MEM 188.437500 1551483211.5276
MEM 188.460938 1551483211.6320
MEM 188.464844 1551483211.7372
MEM 188.476562 1551483211.8404
MEM 188.476562 1551483211.9408
MEM 188.480469 1551483212.0416
MEM 188.480469 1551483212.1419
MEM 188.480469 1551483212.2426
MEM 188.492188 1551483212.3429
MEM 188.492188 1551483212.4482
MEM 188.496094 1551483212.5499
MEM 188.503906 1551483212.6531
MEM 188.554688 1551483212.7537
MEM 188.601562 1551483212.8541
MEM 188.609375 1551483212.9554
MEM 188.609375 1551483213.0558
MEM 188.609375 1551483213.1584
MEM 188.613281 1551483213.2590
MEM 188.625000 1551483213.3632
MEM 188.640625 1551483213.4644
MEM 188.648438 1551483213.5655
MEM 188.648438 1551483213.6663
MEM 188.648438 1551483213.7715
MEM 188.656250 1551483213.8718
MEM 188.699219 1551483213.9725
MEM 188.710938 1551483214.0735
MEM 188.750000 1551483214.1745
MEM 188.750000 1551483214.2756
MEM 188.750000 1551483214.3766
MEM 188.750000 1551483214.4769
MEM 188.750000 1551483214.5798
MEM 188.757812 1551483214.6845
MEM 188.769531 1551483214.7897
MEM 188.773438 1551483214.8906
MEM 188.785156 1551483214.9910
MEM 188.792969 1551483215.0913
MEM 188.792969 1551483215.1917
MEM 188.808594 1551483215.2920
MEM 188.835938 1551483215.3932
MEM 188.886719 1551483215.4935
MEM 188.898438 1551483215.5941
MEM 188.910156 1551483215.6948
MEM 188.914062 1551483215.7954
MEM 188.929688 1551483215.8971
MEM 188.929688 1551483215.9973
MEM 188.941406 1551483216.0979
MEM 188.941406 1551483216.1982
MEM 188.941406 1551483216.2985
MEM 188.941406 1551483216.3992
MEM 188.941406 1551483216.5015
MEM 188.984375 1551483216.6026
MEM 189.003906 1551483216.7038
MEM 189.062500 1551483216.8042
MEM 189.062500 1551483216.9072
MEM 189.078125 1551483217.0091
MEM 189.082031 1551483217.1095
MEM 189.089844 1551483217.2144
MEM 189.089844 1551483217.3157
MEM 189.089844 1551483217.4159
MEM 189.089844 1551483217.5213
MEM 189.089844 1551483217.6224
MEM 189.089844 1551483217.7275
MEM 189.105469 1551483217.8315
MEM 189.152344 1551483217.9318
MEM 189.203125 1551483218.0342
MEM 189.222656 1551483218.1394
MEM 189.238281 1551483218.2398
MEM 189.246094 1551483218.3430
MEM 189.257812 1551483218.4471
MEM 189.265625 1551483218.5493
MEM 189.265625 1551483218.6510
MEM 189.265625 1551483218.7513
MEM 189.265625 1551483218.8545
MEM 189.265625 1551483218.9565
MEM 189.265625 1551483219.0617
MEM 189.316406 1551483219.1645
MEM 189.332031 1551483219.2653
MEM 189.386719 1551483219.3666
MEM 189.394531 1551483219.4673
MEM 189.394531 1551483219.5725
MEM 189.417969 1551483219.6772
MEM 189.433594 1551483219.7811
MEM 189.445312 1551483219.8833
MEM 189.453125 1551483219.9858
MEM 189.453125 1551483220.0907
MEM 189.453125 1551483220.1910
MEM 189.453125 1551483220.2918
MEM 189.457031 1551483220.3922
MEM 189.500000 1551483220.4939
MEM 189.515625 1551483220.5942
MEM 189.566406 1551483220.6972
MEM 189.566406 1551483220.7975
MEM 189.574219 1551483220.8995
MEM 189.578125 1551483220.9998
MEM 189.582031 1551483221.1020
MEM 189.585938 1551483221.2023
MEM 189.593750 1551483221.3026
MEM 189.609375 1551483221.4028
MEM 189.617188 1551483221.5032
MEM 189.628906 1551483221.6039
MEM 189.628906 1551483221.7092
MEM 189.675781 1551483221.8095
MEM 189.726562 1551483221.9146
MEM 189.738281 1551483222.0197
MEM 189.761719 1551483222.1210
MEM 189.769531 1551483222.2243
MEM 189.769531 1551483222.3270
MEM 189.769531 1551483222.4295
MEM 189.792969 1551483222.5311
MEM 189.792969 1551483222.6363
MEM 189.792969 1551483222.7416
MEM 189.792969 1551483222.8419
MEM 189.800781 1551483222.9423
MEM 189.839844 1551483223.0429
MEM 189.847656 1551483223.1433
MEM 189.886719 1551483223.2438
MEM 189.906250 1551483223.3457
MEM 189.910156 1551483223.4473
MEM 189.914062 1551483223.5496
MEM 189.917969 1551483223.6505
MEM 189.917969 1551483223.7522
MEM 189.925781 1551483223.8574
MEM 189.933594 1551483223.9600
MEM 189.941406 1551483224.0647
MEM 189.949219 1551483224.1699
MEM 189.957031 1551483224.2708
MEM 190.007812 1551483224.3761
MEM 190.054688 1551483224.4771
MEM 190.062500 1551483224.5788
MEM 190.070312 1551483224.6807
MEM 190.089844 1551483224.7817
MEM 190.113281 1551483224.8822
MEM 190.128906 1551483224.9829
MEM 190.144531 1551483225.0881
MEM 190.156250 1551483225.1910
MEM 190.160156 1551483225.2920
MEM 190.167969 1551483225.3926
MEM 190.167969 1551483225.4970
MEM 190.207031 1551483225.5998
MEM 190.207031 1551483225.7050
MEM 190.250000 1551483225.8102
MEM 190.250000 1551483225.9147
MEM 190.250000 1551483226.0188
MEM 190.250000 1551483226.1211
MEM 190.250000 1551483226.2233
MEM 190.257812 1551483226.3286
MEM 190.257812 1551483226.4296
MEM 190.261719 1551483226.5318
MEM 190.265625 1551483226.6333
MEM 190.281250 1551483226.7364
MEM 190.328125 1551483226.8409
MEM 190.351562 1551483226.9413
MEM 190.390625 1551483227.0421
MEM 190.398438 1551483227.1424
MEM 190.406250 1551483227.2435
MEM 190.421875 1551483227.3454
MEM 190.460938 1551483227.4494
MEM 190.468750 1551483227.5511
MEM 190.484375 1551483227.6534
MEM 190.503906 1551483227.7551
MEM 190.503906 1551483227.8556
MEM 190.503906 1551483227.9610
MEM 190.546875 1551483228.0660
MEM 190.550781 1551483228.1689
MEM 190.609375 1551483228.2713
MEM 190.617188 1551483228.3737
MEM 190.632812 1551483228.4759
MEM 190.656250 1551483228.5778
MEM 190.660156 1551483228.6813
MEM 190.671875 1551483228.7819
MEM 190.699219 1551483228.8822
MEM 190.718750 1551483228.9848
MEM 190.734375 1551483229.0878
MEM 190.746094 1551483229.1910
MEM 190.761719 1551483229.2912
MEM 190.804688 1551483229.3959
MEM 190.843750 1551483229.4962
MEM 190.859375 1551483229.5965
MEM 190.875000 1551483229.6976
MEM 190.875000 1551483229.8023
MEM 190.875000 1551483229.9038
MEM 190.882812 1551483230.0042
MEM 190.882812 1551483230.1065
MEM 190.890625 1551483230.2117
MEM 190.906250 1551483230.3149
MEM 190.906250 1551483230.4152
MEM 190.906250 1551483230.5203
MEM 190.960938 1551483230.6213
MEM 191.003906 1551483230.7217
MEM 191.015625 1551483230.8268
MEM 191.027344 1551483230.9291
MEM 191.031250 1551483231.0319
MEM 191.031250 1551483231.1343
MEM 191.035156 1551483231.2368
MEM 191.035156 1551483231.3411
MEM 191.035156 1551483231.4416
MEM 191.039062 1551483231.5419
MEM 191.050781 1551483231.6455
MEM 191.074219 1551483231.7460
MEM 191.109375 1551483231.8462
MEM 191.148438 1551483231.9466
MEM 191.148438 1551483232.0471
MEM 191.152344 1551483232.1523
MEM 191.152344 1551483232.2566
MEM 191.167969 1551483232.3571
MEM 191.179688 1551483232.4588
MEM 191.191406 1551483232.5596
MEM 191.218750 1551483232.6602
MEM 191.257812 1551483232.7634
MEM 191.269531 1551483232.8649
MEM 191.292969 1551483232.9682
MEM 191.367188 1551483233.0716
MEM 191.414062 1551483233.1742
MEM 191.414062 1551483233.2752
MEM 191.414062 1551483233.3792
MEM 191.414062 1551483233.4818
MEM 191.414062 1551483233.5830
MEM 191.425781 1551483233.6876
MEM 191.429688 1551483233.7911
MEM 191.449219 1551483233.8918
MEM 191.457031 1551483233.9921
MEM 191.472656 1551483234.0930
MEM 191.492188 1551483234.1958
MEM 191.507812 1551483234.2961
MEM 191.558594 1551483234.3972
MEM 191.632812 1551483234.4987
MEM 191.636719 1551483234.5991
MEM 191.644531 1551483234.6993
MEM 191.644531 1551483234.8000
MEM 191.648438 1551483234.9006
MEM 191.660156 1551483235.0010
MEM 191.667969 1551483235.1020
MEM 191.683594 1551483235.2044
MEM 191.726562 1551483235.3049
MEM 191.750000 1551483235.4052
MEM 191.753906 1551483235.5086
MEM 191.796875 1551483235.6093
MEM 191.843750 1551483235.7099
MEM 191.843750 1551483235.8152
MEM 191.843750 1551483235.9204
MEM 191.859375 1551483236.0223
MEM 191.859375 1551483236.1275
MEM 191.875000 1551483236.2325
MEM 191.875000 1551483236.3362
MEM 191.886719 1551483236.4412
MEM 191.894531 1551483236.5416
MEM 191.902344 1551483236.6419
MEM 191.925781 1551483236.7439
MEM 191.996094 1551483236.8449
MEM 192.046875 1551483236.9454
MEM 192.046875 1551483237.0486
MEM 192.046875 1551483237.1490
MEM 192.046875 1551483237.2495
MEM 192.046875 1551483237.3498
MEM 192.046875 1551483237.4502
MEM 192.046875 1551483237.5553
MEM 192.062500 1551483237.6558
MEM 192.074219 1551483237.7565
MEM 192.089844 1551483237.8567
MEM 192.160156 1551483237.9604
MEM 192.199219 1551483238.0653
MEM 192.246094 1551483238.1706
MEM 192.246094 1551483238.2758
MEM 192.269531 1551483238.3761
MEM 192.296875 1551483238.4813
MEM 192.308594 1551483238.5865
MEM 192.316406 1551483238.6913
MEM 192.320312 1551483238.7918
MEM 192.324219 1551483238.8925
MEM 192.335938 1551483238.9930
MEM 192.343750 1551483239.0932
MEM 192.406250 1551483239.1956
MEM 192.472656 1551483239.2970
MEM 192.476562 1551483239.3983
MEM 192.476562 1551483239.5024
MEM 192.480469 1551483239.6077
MEM 192.484375 1551483239.7079
MEM 192.484375 1551483239.8085
MEM 192.496094 1551483239.9090
MEM 192.511719 1551483240.0096
MEM 192.515625 1551483240.1102
MEM 192.531250 1551483240.2153
MEM 192.585938 1551483240.3205
MEM 192.644531 1551483240.4257
MEM 192.667969 1551483240.5302
MEM 192.679688 1551483240.6354
MEM 192.699219 1551483240.7406
MEM 192.710938 1551483240.8414
MEM 192.738281 1551483240.9425
MEM 192.773438 1551483241.0436
MEM 192.839844 1551483241.1477
MEM 192.847656 1551483241.2479
MEM 192.867188 1551483241.3482
MEM 192.929688 1551483241.4486
MEM 192.945312 1551483241.5491
MEM 193.003906 1551483241.6496
MEM 193.031250 1551483241.7512
MEM 193.039062 1551483241.8516
MEM 193.062500 1551483241.9522
MEM 193.078125 1551483242.0575
MEM 193.101562 1551483242.1579
MEM 193.128906 1551483242.2585
MEM 193.148438 1551483242.3590
MEM 193.175781 1551483242.4606
MEM 193.187500 1551483242.5628
MEM 193.250000 1551483242.6635
MEM 193.316406 1551483242.7638
MEM 193.335938 1551483242.8641
MEM 193.363281 1551483242.9652
MEM 193.402344 1551483243.0655
MEM 193.457031 1551483243.1707
MEM 193.480469 1551483243.2744
MEM 193.523438 1551483243.3797
MEM 193.566406 1551483243.4824
MEM 193.582031 1551483243.5862
MEM 193.597656 1551483243.6914
MEM 193.644531 1551483243.7920
MEM 193.683594 1551483243.8925
MEM 193.703125 1551483243.9928
MEM 193.714844 1551483244.0936
MEM 193.714844 1551483244.1939
MEM 193.714844 1551483244.2952
MEM 193.726562 1551483244.3994
MEM 193.742188 1551483244.4999
MEM 193.757812 1551483244.6002
MEM 193.777344 1551483244.7039
MEM 193.785156 1551483244.8045
MEM 193.816406 1551483244.9048
MEM 193.921875 1551483245.0060
MEM 194.015625 1551483245.1063
MEM 194.042969 1551483245.2071
MEM 194.062500 1551483245.3078
MEM 194.082031 1551483245.4086
MEM 194.089844 1551483245.5090
MEM 194.113281 1551483245.6093
MEM 194.125000 1551483245.7096
MEM 194.140625 1551483245.8106
MEM 194.156250 1551483245.9136
MEM 194.167969 1551483246.0153
MEM 194.210938 1551483246.1205
MEM 194.253906 1551483246.2215
MEM 194.312500 1551483246.3219
MEM 194.320312 1551483246.4252
MEM 194.355469 1551483246.5272
MEM 194.382812 1551483246.6323
MEM 194.390625 1551483246.7373
MEM 194.390625 1551483246.8415
MEM 194.406250 1551483246.9419
MEM 194.406250 1551483247.0426
MEM 194.410156 1551483247.1431
MEM 194.457031 1551483247.2438
MEM 194.503906 1551483247.3455
MEM 194.527344 1551483247.4500
MEM 194.542969 1551483247.5502
MEM 194.542969 1551483247.6504
MEM 194.570312 1551483247.7509
MEM 194.585938 1551483247.8511
MEM 194.601562 1551483247.9516
MEM 194.625000 1551483248.0520
MEM 194.640625 1551483248.1539
MEM 194.660156 1551483248.2569
MEM 194.710938 1551483248.3621
MEM 194.769531 1551483248.4654
MEM 194.785156 1551483248.5658
MEM 194.824219 1551483248.6710
MEM 194.863281 1551483248.7727
MEM 194.882812 1551483248.8779
MEM 194.906250 1551483248.9824
MEM 194.914062 1551483249.0877
MEM 194.921875 1551483249.1919
MEM 194.933594 1551483249.2923
MEM 194.980469 1551483249.3931
MEM 195.000000 1551483249.4954
MEM 195.046875 1551483249.5957
MEM 195.058594 1551483249.6988
MEM 195.066406 1551483249.8041
MEM 195.066406 1551483249.9060
MEM 195.074219 1551483250.0063
MEM 195.089844 1551483250.1081
MEM 195.109375 1551483250.2084
MEM 195.125000 1551483250.3089
MEM 195.140625 1551483250.4098
MEM 195.207031 1551483250.5104
MEM 195.277344 1551483250.6156
MEM 195.277344 1551483250.7208
MEM 195.277344 1551483250.8225
MEM 195.292969 1551483250.9240
MEM 195.308594 1551483251.0243
MEM 195.339844 1551483251.1295
MEM 195.359375 1551483251.2300
MEM 195.394531 1551483251.3324
MEM 195.406250 1551483251.4376
MEM 195.453125 1551483251.5379
MEM 195.500000 1551483251.6417
MEM 195.527344 1551483251.7420
MEM 195.566406 1551483251.8443
MEM 195.593750 1551483251.9450
MEM 195.609375 1551483252.0454
MEM 195.648438 1551483252.1458
MEM 195.671875 1551483252.2461
MEM 195.687500 1551483252.3463
MEM 195.699219 1551483252.4468
MEM 195.757812 1551483252.5470
MEM 195.781250 1551483252.6480
MEM 195.843750 1551483252.7483
MEM 195.875000 1551483252.8486
MEM 195.894531 1551483252.9506
MEM 195.898438 1551483253.0521
MEM 195.925781 1551483253.1525
MEM 195.976562 1551483253.2537
MEM 196.058594 1551483253.3587
MEM 196.105469 1551483253.4625
MEM 196.179688 1551483253.5669
MEM 196.269531 1551483253.6719
MEM 196.296875 1551483253.7726
MEM 196.332031 1551483253.8742
MEM 196.332031 1551483253.9771
MEM 196.339844 1551483254.0791
MEM 196.343750 1551483254.1813
MEM 196.363281 1551483254.2833
MEM 196.371094 1551483254.3885
MEM 196.398438 1551483254.4917
MEM 196.488281 1551483254.5920
MEM 196.566406 1551483254.6970
MEM 196.617188 1551483254.8022
MEM 196.660156 1551483254.9067
MEM 196.699219 1551483255.0069
MEM 196.722656 1551483255.1073
MEM 196.730469 1551483255.2114
MEM 196.753906 1551483255.3156
MEM 196.761719 1551483255.4169
MEM 196.781250 1551483255.5174
MEM 196.832031 1551483255.6221
MEM 196.890625 1551483255.7271
MEM 196.910156 1551483255.8281
MEM 196.921875 1551483255.9323
MEM 196.937500 1551483256.0354
MEM 196.945312 1551483256.1391
MEM 196.964844 1551483256.2416
MEM 196.980469 1551483256.3423
MEM 197.003906 1551483256.4426
MEM 197.066406 1551483256.5455
MEM 197.148438 1551483256.6471
MEM 197.167969 1551483256.7475
MEM 197.183594 1551483256.8479
MEM 197.203125 1551483256.9483
MEM 197.214844 1551483257.0494
MEM 197.261719 1551483257.1525
MEM 197.292969 1551483257.2528
MEM 197.335938 1551483257.3535
MEM 197.367188 1551483257.4549
MEM 197.433594 1551483257.5554
MEM 197.500000 1551483257.6559
MEM 197.515625 1551483257.7567
MEM 197.558594 1551483257.8604
MEM 197.585938 1551483257.9636
MEM 197.605469 1551483258.0667
MEM 197.675781 1551483258.1707
MEM 197.707031 1551483258.2745
MEM 197.730469 1551483258.3752
MEM 197.812500 1551483258.4767
MEM 197.898438 1551483258.5806
MEM 197.910156 1551483258.6823
MEM 197.929688 1551483258.7851
MEM 197.988281 1551483258.8901
MEM 198.015625 1551483258.9919
MEM 198.046875 1551483259.0922
MEM 198.085938 1551483259.1929
MEM 198.113281 1551483259.2951
MEM 198.214844 1551483259.3959
MEM 198.312500 1551483259.4966
MEM 198.339844 1551483259.5980
MEM 198.398438 1551483259.7007
MEM 198.441406 1551483259.8018
MEM 198.480469 1551483259.9035
MEM 198.503906 1551483260.0038
MEM 198.566406 1551483260.1046
MEM 198.601562 1551483260.2049
MEM 198.664062 1551483260.3053
MEM 198.750000 1551483260.4095
MEM 198.769531 1551483260.5098
MEM 198.796875 1551483260.6102
MEM 198.824219 1551483260.7104
MEM 198.894531 1551483260.8127
MEM 199.003906 1551483260.9170
MEM 199.035156 1551483261.0212
MEM 199.085938 1551483261.1264
MEM 199.238281 1551483261.2317
MEM 199.277344 1551483261.3368
MEM 199.332031 1551483261.4419
MEM 199.371094 1551483261.5425
MEM 199.410156 1551483261.6428
MEM 199.441406 1551483261.7435
MEM 199.472656 1551483261.8448
MEM 199.480469 1551483261.9481
MEM 199.558594 1551483262.0491
MEM 199.609375 1551483262.1514
MEM 199.617188 1551483262.2553
MEM 199.632812 1551483262.3557
MEM 199.640625 1551483262.4570
MEM 199.656250 1551483262.5590
MEM 199.671875 1551483262.6638
MEM 199.671875 1551483262.7658
MEM 199.742188 1551483262.8710
MEM 199.804688 1551483262.9725
MEM 199.812500 1551483263.0739
MEM 199.843750 1551483263.1753
MEM 199.843750 1551483263.2805
MEM 199.882812 1551483263.3836
MEM 199.890625 1551483263.4865
MEM 199.898438 1551483263.5872
MEM 199.945312 1551483263.6920
MEM 200.039062 1551483263.7972
MEM 200.062500 1551483263.9025
MEM 200.093750 1551483264.0028
MEM 200.132812 1551483264.1034
MEM 200.179688 1551483264.2037
MEM 200.242188 1551483264.3040
MEM 200.304688 1551483264.4094
MEM 200.343750 1551483264.5147
MEM 200.476562 1551483264.6159
MEM 200.484375 1551483264.7161
MEM 200.539062 1551483264.8213
MEM 200.574219 1551483264.9225
MEM 200.593750 1551483265.0231
MEM 200.660156 1551483265.1283
MEM 200.691406 1551483265.2315
MEM 200.742188 1551483265.3324
MEM 200.855469 1551483265.4328
MEM 200.910156 1551483265.5376
MEM 200.960938 1551483265.6420
MEM 200.992188 1551483265.7451
MEM 201.070312 1551483265.8454
MEM 201.164062 1551483265.9459
MEM 201.222656 1551483266.0462
MEM 201.339844 1551483266.1466
MEM 201.476562 1551483266.2503
MEM 201.523438 1551483266.3517
MEM 201.609375 1551483266.4521
MEM 201.789062 1551483266.5525
MEM 201.921875 1551483266.6528
MEM 201.988281 1551483266.7534
MEM 202.007812 1551483266.8540
MEM 202.089844 1551483266.9547
MEM 202.195312 1551483267.0600
MEM 202.230469 1551483267.1652
MEM 202.261719 1551483267.2659
MEM 202.335938 1551483267.3711
MEM 202.382812 1551483267.4732
MEM 202.453125 1551483267.5752
MEM 202.550781 1551483267.6803
MEM 202.710938 1551483267.7856
MEM 202.785156 1551483267.8908
MEM 202.859375 1551483267.9921
MEM 202.914062 1551483268.0924
MEM 203.019531 1551483268.1933
MEM 203.101562 1551483268.2939
MEM 203.179688 1551483268.3961
MEM 203.347656 1551483268.5012
MEM 203.414062 1551483268.6034
MEM 203.554688 1551483268.7066
MEM 203.644531 1551483268.8070
MEM 203.789062 1551483268.9117
MEM 203.882812 1551483269.0159
MEM 204.015625 1551483269.1212
MEM 204.253906 1551483269.2263
MEM 204.492188 1551483269.3282
MEM 204.753906 1551483269.4322
